x exact r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10 r11 r12 r13 r14 r15 r16 r17 r18 r19 r20 r21 r22 r23 r24 r25 r26 r27 r28 r29 r30
6.6 2.356850589714646e-13 2.322802284589994e-10 -2.735821850043002e-09 2.023568020244686e-08 -2.018559148856578e-07 5.550310828910024e-07 -1.09319134440473e-06 1.116221077342935e-06 -9.869067770107801e-07 4.556589817464595e-07 -2.243757226540891e-07 -2.099914253122276e-08 3.484391405521839e-08 1.016421752474279e-09 -6.195820695855473e-09 -1.372666813800365e-09 5.333365749119725e-10 1.412278577913205e-10 -2.848599574816741e-11 -2.326059975213169e-11 -4.639081869826432e-12 -2.866529381764525e-12 -7.927211645373738e-13 -1.693125079509389e-13 1.192060800958303e-13 2.125955638754929e-13 2.39685786864941e-13 2.433826719883758e-13 2.40645181494193e-13 2.383473683518306e-13 2.370529961351802e-13 2.363610464607714e-13
6.75 4.121122613121259e-14 8.644796450701091e-11 -1.07096347272014e-09 8.262804726739455e-09 -8.611527978441861e-08 2.486338067365808e-07 -5.120769664848207e-07 5.574575438813022e-07 -5.29144157460674e-07 2.635930064734364e-07 -1.402561309467736e-07 -1.369401473778798e-08 2.37338144306047e-08 1.01962484388435e-09 -4.65537067330622e-09 -1.117783724608519e-09 4.433117651816131e-10 1.243455012741508e-10 -3.111806821137871e-11 -2.519788977857887e-11 -5.029857540417851e-12 -2.211899776980851e-12 -4.759851163967915e-13 -1.837646809744989e-13 -3.093669317563189e-14 2.971275906167179e-14 4.646984863862949e-14 4.682853035802325e-14 4.433743416995679e-14 4.27066649444235e-14 4.193099683286359e-14 4.153166680786648e-14
6.899999999999999 6.909582752283967e-15 3.145247970733811e-11 -4.081778924720258e-10 3.275274939640246e-09 -3.552806362411941e-08 1.073800657077135e-07 -2.304204262702178e-07 2.661826546771862e-07 -2.696990309919535e-07 1.4395803245824e-07 -8.206757568718139e-08 -8.343659080398863e-09 1.497180302190605e-08 8.606863671043488e-10 -3.184244659699331e-09 -8.184914451089165e-10 3.301549121888877e-10 9.790329401727711e-11 -2.779114580091753e-11 -2.248536864705194e-11 -4.505239275545796e-12 -1.486281006219949e-12 -1.634195324355153e-13 -8.762759063049604e-14 -3.006434318783041e-14 2.865372274426859e-15 1.139814703606476e-14 1.009299142223716e-14 8.288560543402948e-15 7.354146248387956e-15 7.016979999345322e-15 6.846863534938999e-15
7.05 9.642749067693859e-16 1.118701897331282e-11 -1.515236397105502e-10 1.26104087265317e-09 -1.418848061831762e-08 4.476119971513252e-08 -9.97471220129412e-08 1.217599225856976e-07 -1.310280601982029e-07 7.450216885765789e-08 -4.519428246761304e-08 -4.779855019151033e-09 8.814529089662684e-09 6.405289573564821e-10 -2.008434910160146e-09 -5.483058389043259e-10 2.242411507918157e-10 7.01915510114716e-11 -2.161840374458912e-11 -1.753826414639857e-11 -3.554503567363002e-12 -9.092111660949374e-13 1.773735053984431e-14 -1.657237039691018e-14 -1.288042710746037e-14 9.839515203696277e-16 4.204733590840014e-15 2.493306405874835e-15 1.44620677315777e-15 1.06292845732713e-15 1.020307263106703e-15 9.944144494984354e-16
7.199999999999999 4.221485154173345e-17 3.889868598213608e-12 -5.480464050944649e-11 4.718487287796622e-10 -5.489759845170251e-09 1.802796332372352e-08 -4.159661264120302e-08 5.344914599371881e-08 -6.081872514762032e-08 3.665083641968003e-08 -2.35247873200352e-08 -2.586894772709653e-09 4.871747553431119e-09 4.307889217520956e-10 -1.178699188539643e-09 -3.398547853138994e-10 1.405306015583188e-10 4.637219465068309e-11 -1.509060374331998e-11 -1.229804058742943e-11 -2.532718991028611e-12 -5.132881017673045e-13 8.846752407966795e-14 1.748274180369309e-14 -1.642915493086292e-15 1.435566320000021e-15 1.859397748331297e-15 3.997426213511057e-16 -5.473000862444521e-17 -9.491042384423393e-17 1.357939838411926e-17 5.72689491263608e-17
7.35 -8.793366662802112e-17 1.322264092683173e-12 -1.931943732270797e-11 1.716648241568661e-10 -2.059529608054849e-09 7.022200141399103e-09 -1.673109241697501e-08 2.255098056582322e-08 -2.702585411820756e-08 1.718422776313033e-08 -1.16151760343431e-08 -1.327633242522964e-09 2.539458685458951e-09 2.658603499263423e-10 -6.479271634235627e-10 -1.964758180066587e-10 8.193965006721306e-11 2.846758585148885e-11 -9.618896499290475e-12 -7.882488776503308e-12 -1.653345430817515e-12 -2.689684528622844e-13 9.512813538404006e-14 2.664798283687779e-14 3.085410285877233e-15 1.387374505328202e-15 6.980336020458379e-16 -3.115527856631972e-16 -4.071291489847272e-16 -2.878944195402482e-16 -1.337954432990024e-16 -7.073901911400649e-17
7.5 1.556708914199475e-17 4.39405795408268e-13 -6.639451979555766e-12 6.075193238711849e-11 -7.497076322921322e-10 2.647657072541286e-09 -6.498041454609115e-09 9.157739181237097e-09 -1.151779817919676e-08 7.696649048410307e-09 -5.455873786284083e-09 -6.480842236273018e-10 1.253168681659824e-09 1.521309281849893e-10 -3.353244360919905e-10 -1.065823006240019e-10 4.473092868239532e-11 1.634101916652648e-11 -5.6635181026494e-12 -4.669658464839381e-12 -9.985355727192314e-13 -1.312206851226931e-13 7.512629915992405e-14 2.369127012712503e-14 3.984740561233553e-15 1.01165671468007e-15 1.144036023728823e-16 -4.898138747852276e-16 -4.217919033126984e-16 -2.643527938028866e-16 -1.237522456976068e-16 -6.728824494801106e-17
7.649999999999999 7.516776838215554e-17 1.427510094688474e-13 -2.225045745259837e-12 2.092272992320675e-11 -2.649769170997532e-10 9.670774533477856e-10 -2.439345867047002e-09 3.583949665928702e-09 -4.715222698275118e-09 3.299673327818071e-09 -2.444196315113843e-09 -3.016701400839627e-10 5.873056127493536e-10 8.132797280723714e-11 -1.640663108904879e-10 -5.45091441457671e-11 2.297514356830993e-11 8.813933112145362e-12 -3.105799519748781e-12 -2.577354385151357e-12 -5.620185856324907e-13 -5.969153898090034e-14 5.030565073400298e-14 1.698338756385535e-14 3.2729144898162e-15 6.187082032440953e-16 -1.164572293108867e-16 -4.380929827279174e-16 -3.275624582568334e-16 -1.918709102882769e-16 -8.707830520814426e-17 -4.59913346662787e-17
7.8 -3.368573268869508e-17 4.533774351923647e-14 -7.272977553201111e-13 7.014880596789223e-12 -9.098573032344317e-11 3.424458677118662e-10 -8.859310639670895e-10 1.353283548944461e-09 -1.8569573210352e-09 1.356471714653899e-09 -1.046626854700253e-09 -1.3418583328888e-10 2.621069855457613e-10 4.085370119208876e-11 -7.615113288632238e-11 -2.638270613178504e-11 1.114791844251845e-11 4.484874247089895e-12 -1.596239509357285e-12 -1.333439509406529e-12 -2.964791241285566e-13 -2.532109107754836e-14 3.002974298948894e-14 1.064617938875331e-14 2.205164544659033e-15 3.328883783985324e-16 -1.605195954021505e-16 -3.147401538724404e-16 -2.179324268894606e-16 -1.219880502609735e-16 -5.364276526788829e-17 -2.750184200114743e-17
7.949999999999999 2.052196718563639e-17 1.407697512910115e-14 -2.319211222253559e-13 2.290425883898241e-12 -3.03683347196348e-11 1.176379291403301e-10 -3.115520989135331e-10 4.935453425732022e-10 -7.044214601724698e-10 5.355646073205416e-10 -4.292078440936602e-10 -5.714161531938893e-11 1.116531282273164e-10 1.937243971473566e-11 -3.362737882459736e-11 -1.212304221757686e-11 5.127162723468338e-12 2.160055396717877e-12 -7.726768465038964e-13 -6.497940163397346e-13 -1.472604462047491e-13 -1.000061398054294e-14 1.637342566506383e-14 6.037589358561677e-15 1.308037014843394e-15 1.612851631574485e-16 -1.301234588206823e-16 -1.96987704598479e-16 -1.297398133691796e-16 -7.022163553959506e-17 -3.000034604867062e-17 -1.49876314079454e-17
8.1 -2.98272775839088e-17 4.27296059657725e-15 -7.216104748493895e-14 7.285238783526486e-13 -9.857416040848642e-12 3.922805582821764e-11 -1.061702754615563e-10 1.740183598196305e-10 -2.576949075825177e-10 2.0337415227846e-10 -1.688518096832516e-10 -2.333287322156472e-11 4.549201424855842e-11 8.704149524666077e-12 -1.416283012678106e-11 -5.302902219955782e-12 2.241591524166517e-12 9.875239072229036e-13 -3.536815568270497e-13 -2.994265990602933e-13 -6.913141843205971e-14 -3.66244384658216e-15 8.269811001413787e-15 3.154127373434119e-15 7.044315229563723e-16 7.119556275754249e-17 -8.501925566747341e-17 -1.111202255337515e-16 -7.059329386652602e-17 -3.720553425475783e-17 -1.547909047649185e-17 -7.559823504998058e-18
8.25 1.22338191144884e-16 1.268001776900874e-15 -2.191149416400591e-14 2.258024963540745e-13 -3.113094095028482e-12 1.270535815791861e-11 -3.508532541561837e-11 5.937115728444094e-11 -9.100963901175193e-11 7.437453995439621e-11 -6.382199665147068e-11 -9.148984451037248e-12 1.776087995455829e-11 3.717216937010161e-12 -5.701505604737354e-12 -2.213258768333296e-12 9.339303646934429e-13 4.296068166030683e-13 -1.536004555972563e-13 -1.309021353329048e-13 -3.077192688150512e-14 -1.233290307528524e-15 3.904867191417914e-15 1.534812011877097e-15 3.502247379097425e-16 2.877184300307816e-17 -4.851925858665904e-17 -5.754300485751165e-17 -3.555527077630704e-17 -1.832958759826665e-17 -7.439517380593004e-18 -3.560162838651495e-18
8.4 -2.495964467312702e-16 3.678608313128749e-16 -6.494013946297858e-15 6.821597965193651e-14 -9.569375227627191e-13 3.99893034752091e-12 -1.12507401831721e-11 1.961637338440468e-11 -3.106004992050919e-11 2.622452132003871e-11 -2.320918288439132e-11 -3.449223761513732e-12 6.655302753304236e-12 1.51292372442316e-12 -2.198072215951038e-12 -8.831768180849569e-13 3.716224841430667e-13 1.782299548886925e-13 -6.347056325402756e-14 -5.444565651040988e-14 -1.302325158086747e-14 -3.754143364207345e-16 1.734972033466293e-15 7.008922504892332e-16 1.624253014957672e-16 1.063632681132729e-17 -2.502766020528642e-17 -2.767140616972564e-17 -1.671887339660677e-17 -8.456601755833012e-18 -3.352935799654207e-18 -1.574739702732133e-18
8.549999999999999 -2.911339461255733e-16 1.043328773307875e-16 -1.878822974589455e-15 2.009190422508686e-14 -2.864153942857695e-13 1.223699218623342e-12 -3.502906646003942e-12 6.281243487635191e-12 -1.025270658188329e-11 8.925038629052629e-12 -8.130465968668178e-12 -1.251743839035033e-12 2.397082400329515e-12 5.881987150834074e-13 -8.129160973533919e-13 -3.375501730317658e-13 1.415019518076971e-13 7.065094144352265e-14 -2.501602852245001e-14 -2.159705375905384e-14 -5.253035836685493e-15 -9.945199775219953e-17 7.289092532221893e-16 3.020212757050498e-16 7.076916802475732e-17 3.569462285043223e-18 -1.188660289494073e-17 -1.245518023831156e-17 -7.385405958661489e-18 -3.673290848739554e-18 -1.424207891720837e-18 -6.572169273136524e-19
8.699999999999999 -3.892910060637469e-17 2.892903658198966e-17 -5.306936025760649e-16 5.7707175149465e-15 -8.349788130296894e-14 3.642244922559506e-13 -1.059509674360537e-12 1.950520009165836e-12 -3.276061996906298e-12 2.934647555011711e-12 -2.746811890128285e-12 -4.377361130746041e-13 8.309722345495315e-13 2.188837626646951e-13 -2.888432642077679e-13 -1.237652186845857e-13 5.164759400404345e-14 2.680642622582479e-14 -9.42461473700647e-15 -8.187750011766588e-15 -2.023687889937099e-15 -2.058643056275331e-17 2.906795123143727e-16 1.233194491617936e-16 2.911922749331265e-17 1.066097799745484e-18 -5.257848520107328e-18 -5.278188760540032e-18 -3.079522962437387e-18 -1.50854532833241e-18 -5.724318000841254e-19 -2.597533618447054e-19
8.85 -1.243304825067287e-16 7.841931874242714e-18 -1.463646564842525e-16 1.616591042427902e-15 -2.371661774682495e-14 1.054874944156737e-13 -3.114778720323895e-13 5.877637395841354e-13 -1.014071992637513e-12 9.331102795033504e-13 -8.958771252863697e-13 -1.476492323736694e-13 2.775887176366865e-13 7.810115347242275e-14 -9.873866451190406e-14 -4.359660060183061e-14 1.809854664976143e-14 9.750505933535099e-15 -3.40042152223963e-15 -2.972289450211089e-15 -7.459896495151909e-16 -1.769615339932907e-18 1.1037462541134e-16 4.787237789336205e-17 1.136078230308465e-17 2.695642613163711e-19 -2.183083409097105e-18 -2.11543493663692e-18 -1.216739066035774e-18 -5.877575384033883e-19 -2.184251129469219e-19 -9.751925361184476e-20
9 9.298522313365058e-17 2.078210763200637e-18 -3.941917976699118e-17 4.417865981488993e-16 -6.565205627445519e-15 2.973920144636201e-14 -8.904183224825121e-14 1.719689992028063e-13 -3.042898741705242e-13 2.87141842524022e-13 -2.82347166262782e-13 -4.807927096325719e-14 8.945515618586304e-14 2.676348706116533e-14 -3.251320540138836e-14 -1.477286532255166e-14 6.097574065373983e-15 3.404897479138306e-15 -1.176957070248253e-15 -1.03491203608392e-15 -2.635765920854105e-16 1.215149328119533e-18 4.000994834571466e-17 1.771716054387858e-17 4.216323423955744e-18 4.885042037498657e-20 -8.557068607741426e-19 -8.047713344907737e-19 -4.56971955154134e-19 -2.178856152911048e-19 -7.934402416856932e-20 -3.486793045762685e-20
9.15 2.836531639623584e-17 5.384366709439049e-19 -1.036808626574812e-17 1.177986866199991e-16 -1.77162416420805e-15 8.163941388464382e-15 -2.476210455871607e-14 4.887868389134565e-14 -8.856918996985079e-14 8.558001665843242e-14 -8.606144631356413e-14 -1.51268744658867e-14 2.783762679317865e-14 8.820323528617348e-15 -1.032450950011476e-14 -4.821118203920384e-15 1.97764169572659e-15 1.1429753944456e-15 -3.913868460908505e-16 -3.461436691049753e-16 -8.939684509005974e-17 9.734685140824023e-19 1.387628872762709e-17 6.265693875004531e-18 1.492523854175837e-18 5.412620231534281e-23 -3.180345659408147e-19 -2.914798157128807e-19 -1.63576360639645e-19 -7.704141371651522e-20 -2.750404694847806e-20 -1.190010538784577e-20
9.299999999999999 4.762394707906762e-17 1.363826857660831e-19 -2.663461015083577e-18 3.065146110279327e-17 -4.661463294724129e-16 2.182962264274121e-15 -6.701534198620703e-15 1.350265276959007e-14 -2.502109858146671e-14 2.472064691773389e-14 -2.539029085329176e-14 -4.601886831873398e-15 8.372982775629669e-15 2.799218960566556e-15 -3.164915573910376e-15 -1.516944253295748e-15 6.181914398967683e-16 3.692711290799693e-16 -1.252171283157861e-16 -1.113630061585886e-16 -2.914563630160716e-17 4.826487512625215e-19 4.613371782418886e-18 2.121678967173098e-18 5.050783184783569e-19 -5.574752645606276e-21 -1.12469023571673e-19 -1.007653140284036e-19 -5.593581186920854e-20 -2.603884662162396e-20 -9.11713128735698e-21 -3.884458611641354e-21
9.449999999999999 -6.897193813978812e-17 3.377259508945227e-20 -6.683202886511133e-19 7.784062736870257e-18 -1.196165631337558e-16 5.687097906865427e-16 -1.765658826518465e-15 3.626938153192831e-15 -6.864205290096434e-15 6.925223887628288e-15 -7.255644538972615e-15 -1.35464454001469e-15 2.436205518896267e-15 8.564476118289464e-16 -9.374435356522636e-16 -4.606366702579822e-16 1.864433374627689e-16 1.149494290619646e-16 -3.858967795901823e-17 -3.450585293380782e-17 -9.145382065933435e-18 1.98467229969166e-19 1.472765472940634e-18 6.891048252271333e-19 1.63719665258021e-19 -3.556906764848698e-21 -3.795267864088993e-20 -3.332188222751447e-20 -1.830926378913419e-20 -8.428442997255404e-21 -2.895369592232237e-21 -1.214891944178024e-21
9.6 -1.325873904598434e-17 8.176194248863578e-21 -1.638115110231313e-19 1.92957781955797e-18 -2.994068805190566e-17 1.44392772499667e-16 -4.530280229741199e-16 9.476723608391017e-16 -1.829562906822364e-15 1.882552745345036e-15 -2.00966441830878e-15 -3.861031841331436e-16 6.862271347590945e-16 2.528897020004798e-16 -2.685288814009636e-16 -1.35116211590427e-16 5.43054656046124e-17 3.451125198522227e-17 -1.146878135697431e-17 -1.030858598994266e-17 -2.765037289213017e-18 7.294337060951473e-20 4.521318192615858e-19 2.150094795075097e-19 5.092103530890793e-20 -1.634569046536396e-21 -1.225022366191955e-20 -1.056067984198596e-20 -5.746914867700336e-21 -2.617202758453788e-21 -8.823765844520938e-22 -3.646421956250887e-22
9.75 -4.958646679683003e-17 1.935176130151163e-21 -3.922418455280636e-20 4.669504406894866e-19 -7.3115503210439e-18 3.573660669646558e-17 -1.13228890576227e-16 2.409542246631334e-16 -4.739947875244228e-16 4.968582159236078e-16 -5.398548925917331e-16 -1.066194411512992e-16 1.872618706479014e-16 7.213434001115327e-17 -7.444598512573017e-17 -3.831580465941967e-17 1.528980386170214e-17 1.000258576064647e-17 -3.290390644225808e-18 -2.972380538430242e-18 -8.063491567568255e-19 2.471827448309324e-20 1.336563127107076e-19 6.453508227251597e-20 1.521993223136431e-20 -6.425566347701202e-22 -3.789889633851607e-21 -3.213129739173376e-21 -1.732484216100711e-21 -7.808236751244303e-22 -2.584382565013672e-22 -1.05183387545849e-22
